dsa,dbms,os,cn,oops,system_design,aptitude,web_dev,overall_accuracy,attempts,improvement_rate,learning_velocity,consistency_score,weak_topic_count,readiness_score,readiness_category
76.9,42.5,45.2,39.8,58.2,61.6,42.1,24.1,48.8,2,-2.3,9.6,51.6,6,51.3,0
78.8,64.7,68.3,42.4,45.8,36.4,45.1,47.3,53.6,8,23.3,10.1,55.2,5,60.0,1
42.4,36.3,43.0,61.3,48.1,44.2,48.4,42.5,45.8,4,7.0,10.1,78.1,7,44.0,0
62.8,53.1,59.3,70.7,53.9,30.9,53.5,55.2,54.9,1,-2.8,13.1,65.8,6,55.2,0
48.0,43.9,43.9,46.7,23.3,24.6,49.4,54.7,41.8,2,-0.9,10.2,65.4,8,36.9,0
41.7,32.1,50.0,35.1,37.4,31.6,41.1,53.5,40.3,1,-2.2,13.3,76.0,8,38.4,0
43.4,57.3,50.9,64.9,61.8,68.6,72.9,65.1,60.6,3,3.5,10.6,71.0,3,66.0,1
69.4,56.5,65.7,63.6,60.0,72.5,65.4,52.4,63.2,1,-1.9,14.6,80.1,2,70.1,1
77.9,100.0,91.4,93.5,63.5,71.5,78.6,85.5,82.7,7,18.1,11.1,63.6,0,97.4,2
36.8,56.3,42.0,31.0,33.0,10.0,46.8,33.2,36.1,3,3.8,10.2,59.5,8,35.3,0
23.9,35.9,28.2,24.4,20.4,35.3,40.1,41.4,31.2,1,-2.3,12.8,76.1,8,25.8,0
35.5,21.1,15.0,36.4,29.3,26.5,20.0,25.4,26.2,2,-0.6,9.5,77.6,8,22.9,0
29.8,46.3,46.5,40.9,40.7,21.9,29.8,50.4,38.3,4,10.5,10.8,70.0,8,35.5,0
42.0,60.9,42.2,64.4,36.0,57.3,35.3,80.0,52.3,2,-1.7,10.2,52.3,5,52.9,0
63.6,58.4,48.1,44.1,38.3,35.2,52.1,54.2,49.2,3,1.2,9.6,70.8,7,48.7,0
59.7,51.3,48.3,67.4,54.5,66.4,74.6,48.2,58.8,9,19.2,8.8,70.5,5,66.1,1
40.1,40.9,39.6,50.6,42.4,40.6,48.4,22.6,40.6,2,-0.5,10.4,75.0,8,38.3,0
73.5,63.0,86.0,41.5,54.7,34.1,73.3,50.4,59.6,2,1.1,12.3,47.2,4,66.4,1
76.4,64.9,64.6,61.0,64.5,49.1,55.1,73.5,63.6,6,12.3,9.6,73.4,2,71.5,1
15.3,46.0,34.0,16.7,44.6,38.7,39.5,47.4,35.3,2,-0.4,10.4,62.1,8,27.9,0
40.0,51.3,36.9,62.6,47.4,41.4,22.8,45.0,43.4,1,-1.2,14.1,65.5,7,40.9,0
10.0,36.6,15.0,15.0,20.0,32.1,28.9,25.4,22.9,1,-0.7,13.5,72.0,8,16.9,0
62.4,79.0,52.8,64.5,64.5,75.9,81.6,75.5,69.5,11,28.2,9.4,70.2,1,81.7,2
50.6,58.5,35.5,51.8,61.9,41.9,40.6,32.3,46.6,10,26.2,8.9,67.9,7,48.8,0
56.0,47.5,63.3,48.2,53.9,61.6,77.5,72.1,60.0,1,-3.9,12.6,67.7,4,61.6,1
35.4,62.3,53.6,73.3,40.1,65.2,45.9,52.9,53.6,3,3.6,10.4,61.3,5,54.1,0
44.4,67.5,58.1,49.0,52.8,36.9,47.3,40.2,49.5,1,-0.5,15.0,70.4,7,45.5,0
71.4,60.8,66.7,59.4,57.8,47.3,60.5,66.6,61.3,4,3.0,9.2,78.2,3,69.5,1
71.7,54.9,44.3,45.3,54.9,24.4,60.3,38.0,49.2,1,-1.5,14.4,56.6,6,51.2,0
30.6,57.3,41.6,47.1,50.0,40.6,55.6,61.7,48.1,1,-3.0,13.2,69.3,7,41.3,0
66.2,66.0,55.4,68.3,50.2,65.3,65.6,71.3,63.5,7,17.7,10.4,78.9,2,77.5,1
68.3,41.4,44.9,69.2,71.7,23.5,66.4,47.5,54.1,2,1.9,12.7,48.0,4,58.1,0
39.3,29.2,45.0,44.0,45.4,41.8,46.8,45.5,42.1,1,-3.3,12.2,82.8,8,40.1,0
20.4,25.8,59.3,26.6,36.0,23.8,32.1,44.5,33.6,7,20.6,9.4,61.3,8,27.1,0
40.6,26.3,34.4,47.9,45.9,40.6,43.3,40.0,39.9,5,5.7,8.2,79.5,8,33.2,0
42.1,28.0,35.4,22.9,35.9,18.2,33.2,48.7,33.0,5,8.3,8.6,70.3,8,34.2,0
54.6,72.0,60.6,74.3,50.7,50.6,64.0,55.1,60.2,9,30.9,10.8,72.5,4,67.8,1
18.3,26.7,17.7,16.2,20.0,40.8,20.0,30.9,23.8,3,5.5,9.9,74.7,8,22.9,0
41.7,33.0,46.8,38.0,58.8,32.0,34.6,41.5,40.8,1,-1.2,14.2,73.6,8,37.7,0
49.4,49.3,48.8,31.2,56.3,18.7,54.8,69.9,47.3,1,-2.1,14.0,52.9,7,43.1,0
65.0,69.9,47.1,49.4,39.5,66.3,48.1,44.4,53.7,2,3.6,13.5,65.5,5,57.8,0
56.0,76.0,59.2,84.0,51.8,62.7,65.3,51.1,63.3,1,-3.8,12.8,65.2,4,64.9,1
17.4,32.4,34.9,40.4,33.2,27.9,30.9,21.1,29.8,3,3.7,9.6,77.6,8,24.9,0
82.9,70.3,71.6,71.4,59.4,58.1,81.8,57.9,69.2,1,-4.2,12.1,70.0,3,78.1,2
34.0,28.4,40.7,39.0,28.1,32.6,27.4,34.0,33.0,3,4.0,10.0,85.1,8,29.9,0
31.2,65.9,59.0,28.6,51.9,78.6,63.3,65.8,55.5,1,-2.1,14.3,47.6,4,52.1,0
56.6,27.0,52.4,44.4,36.4,47.8,32.3,28.3,40.6,2,-0.5,10.4,66.4,8,39.4,0
60.7,43.3,58.3,50.0,26.9,34.5,65.5,37.7,47.1,4,10.5,11.1,58.8,6,49.7,0
55.7,51.9,46.9,63.1,45.9,65.8,67.8,65.8,57.9,2,0.2,11.2,73.3,4,62.2,1
72.8,47.5,62.9,64.8,60.9,83.6,50.7,69.5,64.1,2,3.1,13.7,65.1,2,72.3,1
65.8,48.1,35.7,31.9,55.7,48.5,38.4,48.1,46.5,15,45.0,8.4,66.8,7,52.0,0
16.6,38.7,39.6,29.9,24.3,31.1,28.3,26.2,29.3,5,1.4,6.0,77.5,8,27.0,0
54.3,65.1,53.8,49.3,55.6,35.1,50.0,56.5,52.5,3,3.7,10.7,74.5,7,52.8,0
69.9,73.5,30.0,54.7,62.8,51.0,41.9,41.1,53.1,4,3.1,8.5,54.7,5,61.2,1
81.4,61.0,60.1,54.8,44.9,54.7,63.7,33.2,56.7,4,3.9,9.2,57.8,4,67.1,1
79.5,83.4,100.0,69.5,77.7,74.3,100.0,95.6,85.0,1,-0.1,15.0,64.2,0,91.8,2
82.1,41.5,76.7,66.0,53.0,61.6,66.9,60.3,63.5,1,-4.7,11.8,61.7,2,70.4,1
69.0,64.7,53.4,50.3,42.9,54.2,68.9,50.6,56.8,4,6.8,10.4,71.2,5,61.6,1
37.6,28.3,15.0,19.4,20.0,25.7,20.0,21.2,23.4,2,-0.6,9.3,79.0,8,23.4,0
84.5,60.9,96.9,68.5,87.1,81.5,86.9,69.2,79.4,1,-2.5,14.6,63.9,0,90.0,2
47.9,43.2,63.8,49.1,53.3,21.0,54.8,62.9,49.5,2,1.7,11.9,59.5,6,48.4,0
90.0,64.6,68.7,45.9,75.6,42.3,59.8,71.5,64.8,1,-2.0,14.5,53.3,3,71.2,1
31.4,45.4,18.2,40.4,32.0,21.1,35.5,24.8,31.1,9,20.5,7.9,71.9,8,30.9,0
49.0,37.9,20.7,43.5,20.0,50.9,20.0,15.0,32.1,1,-1.9,12.8,55.9,8,30.0,0
72.8,43.6,35.4,50.8,71.1,51.9,35.1,51.6,51.5,1,-3.5,12.4,57.2,6,54.1,0
57.0,44.6,63.3,34.0,43.3,46.6,36.5,43.0,46.0,4,0.9,7.4,70.6,7,45.3,0
42.6,51.4,25.9,40.6,27.9,54.8,33.1,50.3,40.8,3,2.5,9.7,67.0,8,38.5,0
57.2,53.6,76.0,59.1,80.3,33.8,63.1,52.8,59.5,3,5.5,11.5,56.7,5,59.2,0
58.5,69.7,71.5,80.4,73.1,37.1,73.6,65.6,66.2,2,-2.6,10.7,60.0,2,74.4,1
37.5,52.4,29.3,64.4,20.0,37.6,48.6,49.7,42.4,3,2.1,9.5,57.7,7,37.9,0
79.3,70.5,82.7,50.2,86.6,76.5,61.0,78.6,73.2,6,13.6,10.5,63.7,1,86.8,2
63.6,67.9,86.8,82.9,57.7,69.0,95.4,95.1,77.3,1,-0.2,15.0,56.3,1,81.6,2
33.4,53.9,22.9,41.7,40.5,14.0,42.0,46.6,36.9,2,0.0,10.5,61.2,8,29.8,0
65.0,31.4,42.2,42.8,50.7,24.7,46.0,32.3,41.9,12,31.7,8.2,62.0,7,44.4,0
51.6,53.7,70.1,59.1,60.7,31.2,63.6,56.8,55.8,1,-0.5,15.0,65.5,5,50.9,0
66.2,58.6,49.0,51.8,69.7,39.4,57.7,50.6,55.4,2,1.6,12.3,70.7,6,61.3,1
73.7,72.7,86.4,53.8,77.4,43.4,58.0,55.4,65.1,1,-2.9,13.8,56.5,4,68.3,1
40.9,48.1,36.3,49.1,63.7,42.0,51.3,23.7,44.4,1,-1.5,14.0,64.8,7,45.3,0
63.6,34.0,45.4,73.9,64.8,50.7,58.7,92.3,60.4,2,2.8,13.5,46.4,4,63.1,1
70.1,61.1,67.9,67.3,64.2,69.5,71.4,61.1,66.6,1,-4.3,12.6,88.0,0,78.7,2
20.0,49.5,27.8,60.1,41.7,26.3,37.3,43.7,38.3,1,-2.9,12.8,60.3,7,33.1,0
82.2,70.3,71.5,67.3,84.8,66.7,88.8,73.2,75.6,2,1.7,13.1,74.7,0,88.8,2
42.8,51.4,44.9,51.9,38.3,39.0,51.3,46.1,45.7,1,-4.3,11.5,83.6,8,46.8,0
88.8,88.7,66.6,55.5,85.6,74.1,88.6,46.2,74.3,5,14.0,12.1,50.0,2,86.5,2
70.4,72.2,87.7,94.9,57.4,66.1,59.3,63.6,71.4,6,17.5,11.2,60.0,2,80.8,2
78.4,72.6,78.8,76.2,72.0,80.5,85.0,100.0,80.4,2,-1.8,11.5,73.2,0,88.2,2
69.2,61.8,76.6,60.4,79.0,71.2,70.0,64.1,69.0,15,38.3,8.9,80.0,0,82.9,2
38.3,55.8,48.3,34.9,40.9,39.9,37.1,56.5,44.0,4,4.1,8.3,74.6,8,39.6,0
100.0,82.9,100.0,70.7,63.1,79.4,67.1,84.2,80.9,5,10.7,11.5,58.3,0,98.9,2
66.7,65.8,50.9,50.8,57.7,49.5,86.8,61.6,61.2,1,-1.5,15.0,63.0,4,68.8,1
76.4,79.2,50.9,72.9,47.5,76.9,74.0,74.3,69.0,7,13.5,9.6,62.8,2,81.4,2
20.6,51.3,57.7,39.7,32.7,22.4,40.9,37.2,37.8,11,18.7,6.5,61.6,8,33.1,0
33.2,25.8,42.0,39.3,31.7,26.3,20.6,34.9,31.7,1,-0.5,14.4,78.4,8,30.0,0
79.8,57.9,63.5,62.2,57.9,43.5,78.0,55.3,62.3,5,4.4,8.5,64.3,4,67.4,1
27.4,15.0,22.7,24.8,35.2,10.0,35.7,15.0,23.2,5,13.5,9.4,71.6,8,24.8,0
49.9,60.6,58.8,47.5,67.3,51.6,72.5,69.6,59.7,2,2.0,12.9,71.6,4,59.5,0
31.1,50.7,53.9,38.3,68.0,35.1,45.8,44.6,45.9,3,1.1,9.0,64.8,7,41.4,0
55.2,61.0,46.3,66.3,69.7,45.7,88.5,84.0,64.6,1,-1.0,15.0,52.4,3,66.7,1
68.2,76.7,61.9,50.0,62.1,50.5,66.8,56.0,61.5,1,-1.2,14.8,72.6,3,68.0,1
70.3,62.1,71.9,64.1,62.8,55.5,47.0,41.7,59.4,1,-0.8,15.0,68.0,3,72.4,1
10.0,38.9,48.2,38.7,36.1,26.7,40.6,42.9,35.3,3,1.4,8.9,64.4,8,29.1,0
75.2,72.8,74.1,73.4,69.8,99.8,83.5,76.6,78.2,4,9.0,12.0,71.2,0,93.8,2
81.9,65.5,78.7,81.7,77.9,76.0,82.8,74.3,77.4,9,16.4,9.2,83.1,0,91.1,2
30.9,43.1,58.7,50.7,41.1,39.7,48.5,50.5,45.4,3,5.0,10.8,74.5,8,43.1,0
61.0,70.5,72.1,74.9,65.0,49.1,81.2,71.5,68.2,2,-0.8,11.4,70.7,1,78.0,2
41.7,26.7,48.6,54.8,32.8,25.2,23.6,15.0,33.6,1,-1.7,12.9,59.1,8,33.9,0
60.6,59.5,34.8,67.8,59.1,53.1,52.7,50.3,54.7,8,17.5,8.9,70.7,6,54.4,0
49.5,49.3,66.4,37.1,50.7,49.5,45.4,68.8,52.1,3,4.9,11.3,68.5,6,50.8,0
30.4,21.0,24.3,21.3,26.0,49.3,20.0,21.9,26.8,5,7.3,8.0,70.9,8,26.7,0
48.2,51.2,50.4,48.6,53.6,21.7,48.4,49.3,46.4,1,-1.2,14.6,69.6,8,43.0,0
78.3,77.9,90.3,64.2,65.8,61.3,69.6,77.2,73.1,3,2.1,11.0,71.2,0,86.0,2
59.9,75.7,63.8,81.2,72.9,78.6,76.5,62.7,71.4,2,-0.0,12.4,75.7,1,78.3,2
37.4,49.2,71.4,53.6,40.6,28.1,40.0,44.8,45.6,1,-3.7,12.1,61.3,7,42.0,0
46.3,44.4,48.5,30.2,58.8,10.0,23.2,33.3,36.8,6,14.5,8.9,53.0,8,35.3,0
49.7,60.4,57.8,67.2,38.2,37.9,45.6,47.0,50.5,3,0.0,8.9,68.5,6,51.2,0
51.7,72.3,50.4,81.1,54.3,69.8,68.1,43.5,61.4,2,0.5,12.0,60.7,4,65.8,1
43.3,65.4,51.1,30.5,47.9,35.2,48.4,53.3,46.9,6,7.8,8.1,67.5,7,47.8,0
58.0,56.2,45.4,32.1,45.3,39.1,48.0,42.3,45.8,3,3.0,10.2,74.5,8,46.3,0
34.0,45.9,26.4,56.6,50.8,42.0,61.4,53.8,46.4,1,-3.9,11.6,64.6,7,39.5,0
42.7,59.8,50.8,50.3,34.6,24.7,47.4,42.4,44.1,11,19.5,6.7,67.8,8,44.4,0
57.1,74.2,59.3,71.3,51.7,51.5,68.0,55.2,61.0,2,2.3,13.2,73.3,5,66.9,1
30.8,36.7,42.9,46.2,59.2,30.6,47.3,40.2,41.7,7,12.7,8.1,71.6,8,37.7,0
62.1,39.8,57.5,58.4,62.2,44.9,53.0,60.8,54.8,6,16.2,10.6,74.9,5,61.4,1
16.6,17.7,17.4,28.7,22.8,10.0,20.0,15.0,18.5,1,-3.4,11.0,83.4,8,12.7,0
52.9,53.1,51.7,48.7,51.7,36.4,42.3,27.1,45.5,3,1.4,9.2,71.6,8,44.9,0
88.4,88.8,69.1,93.8,65.7,84.2,80.5,80.8,81.4,1,-2.7,14.5,70.8,0,90.8,2
69.1,60.3,84.6,64.0,73.6,87.6,74.4,79.3,74.1,2,-1.0,11.6,71.4,0,87.5,2
49.3,54.7,38.6,47.1,53.9,57.9,34.3,54.6,48.8,5,6.5,8.3,74.8,8,44.5,0
45.8,64.4,50.5,63.3,44.6,47.1,57.1,62.2,54.4,1,-1.5,14.3,75.1,5,54.5,0
35.8,37.0,15.0,33.4,32.0,48.7,22.3,19.4,30.4,1,-1.7,13.1,67.2,8,30.0,0
72.7,75.2,82.0,78.3,75.6,94.5,90.4,79.1,81.0,3,3.1,11.2,77.0,0,95.1,2
22.2,30.3,47.1,41.2,20.0,29.3,42.0,17.1,31.2,3,4.4,9.9,66.5,8,29.3,0
43.4,48.2,60.7,47.5,42.0,32.5,35.9,56.5,45.8,4,5.9,9.7,71.4,7,47.1,0
63.5,70.0,62.1,47.5,37.8,72.2,58.7,51.9,58.0,5,6.4,9.0,65.2,4,67.2,1
37.6,32.4,25.1,17.4,26.7,10.0,39.4,30.0,27.3,5,8.8,8.0,70.3,8,28.3,0
59.3,46.3,30.2,35.8,67.8,30.9,55.6,30.8,44.6,7,18.6,9.6,55.6,7,43.5,0
72.8,100.0,66.2,58.4,77.2,45.6,86.7,89.8,74.6,1,-2.5,15.0,46.9,2,78.1,2
25.2,20.6,45.5,51.9,33.9,41.9,20.0,26.7,33.2,3,4.6,10.2,63.9,8,30.8,0
35.2,42.6,42.1,20.8,54.2,10.0,41.7,50.0,37.1,2,1.8,11.9,55.6,8,34.7,0
49.8,49.7,40.6,81.9,60.0,64.8,59.9,61.6,58.5,12,31.4,8.9,62.9,4,62.5,1
29.6,56.9,34.8,45.7,42.1,71.2,31.4,56.3,46.0,3,4.7,11.0,56.4,7,47.7,0
89.0,58.4,85.8,74.8,94.9,94.9,87.3,79.5,83.1,12,37.1,10.7,63.7,1,97.1,2
63.4,83.6,78.6,48.9,71.1,43.6,63.1,54.6,63.4,6,11.4,9.8,58.0,3,69.8,1
67.4,73.9,43.1,67.2,59.9,29.1,65.9,79.7,60.8,5,10.6,10.4,49.9,3,64.1,1
20.3,29.3,27.8,24.1,23.4,12.8,25.1,23.8,23.3,3,3.9,9.4,84.8,8,23.0,0
50.1,48.3,55.3,52.4,56.7,57.3,48.4,49.1,52.2,3,4.5,10.9,88.7,8,50.6,0
60.7,77.5,61.2,58.4,63.0,78.2,78.1,85.3,70.3,3,3.3,11.2,68.6,1,79.1,2
52.0,57.3,67.4,59.7,68.5,56.1,55.8,42.0,57.4,2,0.0,11.2,74.7,6,59.2,0
29.9,52.6,37.2,31.7,53.5,43.6,67.8,40.6,44.6,9,23.6,8.6,61.9,7,43.7,0
51.7,52.0,31.6,54.1,52.5,79.5,70.4,54.3,55.8,6,10.5,8.8,57.6,6,61.2,1
73.2,54.9,53.4,62.5,56.7,43.0,46.4,53.1,55.4,6,9.0,8.6,72.0,6,60.4,1
42.5,50.0,53.8,57.5,28.4,21.7,48.2,40.4,42.8,2,-0.4,10.2,62.9,8,38.0,0
68.3,72.7,60.2,75.4,58.7,41.1,58.6,57.7,61.6,1,-2.9,13.7,67.7,4,64.6,1
17.6,33.5,22.2,37.2,22.7,36.1,21.7,33.6,28.1,4,3.7,8.1,76.8,8,28.0,0
53.1,51.9,54.4,47.8,44.7,38.9,32.0,48.4,46.4,2,2.9,12.7,77.0,8,44.4,0
48.6,44.4,44.6,46.7,41.8,48.0,37.3,57.7,46.1,8,14.9,7.7,82.3,8,46.3,0
75.9,78.4,71.7,82.1,57.0,58.4,84.1,92.2,75.0,6,10.7,9.8,63.3,2,83.6,2
42.6,55.7,46.7,32.5,47.5,44.7,41.8,42.8,44.3,1,-3.1,12.4,80.5,8,43.1,0
33.6,33.3,28.2,49.5,27.2,26.3,40.4,50.6,36.1,4,3.9,8.2,70.9,8,34.6,0
53.6,40.3,39.2,35.3,50.5,38.8,20.0,37.7,39.4,5,6.6,8.4,69.6,8,40.0,0
58.6,46.5,51.4,49.7,50.5,36.5,39.8,69.5,50.3,3,3.0,9.8,68.9,7,51.2,0
81.2,71.7,64.3,83.3,90.4,44.9,68.2,73.7,72.2,3,-0.6,9.9,58.3,1,82.5,2
31.0,34.3,62.8,35.8,54.2,36.2,27.2,42.9,40.6,1,-2.4,13.1,63.6,7,35.6,0
69.8,91.8,93.9,59.3,97.3,79.6,70.2,86.3,81.0,1,-4.8,12.7,59.3,1,89.0,2
57.3,46.9,35.3,46.6,57.2,29.6,49.8,59.3,47.8,6,7.5,7.8,67.9,8,43.9,0
57.1,48.9,85.6,34.2,70.6,87.9,76.5,66.4,65.9,1,-4.0,12.9,44.8,3,66.2,1
42.8,51.4,43.1,40.1,36.2,36.3,31.5,17.0,37.3,6,13.1,8.9,69.7,8,39.5,0
71.2,71.0,90.8,58.3,74.3,58.3,82.7,82.7,73.7,3,5.2,12.4,65.3,2,81.5,2
45.6,65.9,59.9,99.5,75.1,42.9,67.5,47.6,63.0,10,15.7,7.5,43.9,4,64.6,1
47.3,51.1,36.3,53.4,35.9,52.7,40.7,47.5,45.6,15,25.7,6.1,78.8,8,45.2,0
86.5,80.5,73.3,77.9,78.1,57.9,71.0,86.5,76.5,4,6.7,11.2,72.1,1,88.1,2
26.2,21.7,15.0,61.7,57.8,42.2,37.8,45.4,38.5,2,0.2,10.9,49.9,7,31.3,0
56.4,30.4,62.1,61.1,48.8,57.6,54.5,61.9,54.1,3,-1.6,8.2,68.4,5,51.4,0
67.4,56.9,54.4,48.4,55.7,64.2,57.3,57.4,57.7,1,-4.1,12.6,82.5,6,62.6,1
49.0,40.2,51.5,33.1,50.9,27.1,45.7,56.3,44.2,1,-3.0,12.4,70.0,8,41.8,0
22.3,35.9,42.5,37.4,20.0,30.2,20.0,23.7,29.0,4,7.1,8.7,73.8,8,26.2,0
95.7,82.1,70.3,65.0,82.7,72.1,83.9,75.7,78.4,6,14.5,11.0,71.1,0,97.9,2
40.2,72.2,34.9,48.9,44.6,13.3,51.1,56.1,45.2,2,0.9,11.3,48.8,7,42.4,0
25.3,15.0,42.3,40.4,32.4,42.9,30.3,21.7,31.3,2,-2.9,8.4,69.3,8,27.6,0
50.4,64.5,56.2,59.0,38.3,46.8,53.3,36.9,50.7,3,-0.7,9.1,71.0,7,55.3,0
40.5,48.2,67.8,54.8,60.0,43.8,36.1,37.1,48.5,9,20.6,8.6,65.8,6,47.5,0
38.9,55.2,43.2,63.2,51.1,50.1,40.8,68.8,51.4,1,-1.4,14.4,68.1,6,48.9,0
57.5,75.4,72.2,66.0,61.4,41.6,60.5,58.1,61.6,1,-2.9,13.2,69.0,3,64.8,1
69.8,93.6,68.4,78.3,78.3,75.6,72.4,74.7,76.4,9,18.2,9.2,76.5,0,90.1,2
67.0,64.5,66.5,63.1,66.5,40.7,58.0,73.9,62.5,1,-0.6,15.0,70.5,2,69.1,1
13.7,39.9,41.7,39.0,25.0,17.5,32.0,33.0,30.2,4,3.3,7.7,68.5,8,24.1,0
12.5,27.5,30.9,15.0,20.0,37.8,20.0,20.8,23.1,4,5.5,8.2,74.7,8,18.1,0
61.0,60.3,83.4,90.2,71.1,64.0,70.2,65.8,70.8,2,-2.6,10.6,67.7,0,80.6,2
100.0,88.1,68.6,84.4,89.6,63.4,78.8,72.9,80.7,3,3.7,12.3,63.7,0,94.0,2
58.8,56.3,55.7,51.7,56.9,55.4,48.3,48.1,53.9,7,13.0,8.9,87.9,8,57.8,0
49.8,51.3,51.7,59.6,60.5,50.9,46.1,53.1,52.9,1,-1.1,14.7,85.4,7,53.5,0
56.9,49.6,48.5,65.9,54.9,29.4,83.4,56.1,55.6,1,-3.7,12.7,54.0,6,53.9,0
74.1,58.4,67.1,43.6,46.0,72.7,62.5,61.5,60.7,3,7.2,12.4,66.4,3,69.2,1
36.3,60.2,49.5,57.3,62.0,74.7,45.1,54.8,55.0,2,1.0,12.0,65.2,5,56.4,0
62.8,72.2,53.9,64.2,82.6,58.3,76.7,50.7,65.2,3,6.3,12.3,66.5,3,73.9,1
34.2,58.4,65.1,54.3,42.4,45.1,41.3,56.9,49.7,9,26.0,9.7,68.6,7,48.3,0
12.6,60.8,29.4,64.3,40.4,37.2,56.6,44.1,43.2,9,18.5,7.7,48.1,6,36.2,0
60.8,94.5,56.9,69.0,80.5,74.5,62.1,69.6,71.0,1,-4.9,12.1,63.5,1,81.1,2
51.2,43.4,52.9,46.2,52.5,47.7,47.8,48.7,48.8,2,0.6,11.3,90.2,8,49.1,0
42.4,64.0,68.3,44.3,58.6,49.8,73.5,75.9,59.6,1,-3.7,12.4,61.1,4,59.8,0
73.3,92.6,69.7,57.6,69.1,80.4,66.3,54.0,70.4,10,33.5,10.9,63.3,2,82.5,2
70.9,81.3,49.4,74.4,43.3,77.8,89.3,57.8,68.0,2,-0.7,11.6,51.5,3,77.2,1
70.3,80.5,79.2,65.3,74.7,50.6,72.6,51.2,68.1,3,1.3,10.5,65.2,2,79.9,2
80.7,46.4,57.9,63.1,69.6,70.8,65.8,66.5,65.1,6,6.7,8.4,70.0,2,76.3,1
59.5,61.4,79.5,69.2,78.2,75.6,59.0,43.3,65.7,3,2.6,10.8,63.2,3,72.1,1
52.6,44.9,43.9,50.3,41.0,46.8,62.6,51.2,49.2,1,-3.7,12.2,79.9,7,47.8,0
12.8,51.7,49.4,38.8,51.9,39.4,29.5,34.7,38.5,3,2.3,9.2,60.3,8,31.6,0
24.5,17.6,20.2,28.5,21.0,16.9,42.0,17.8,23.6,4,11.4,10.4,74.8,8,21.6,0
63.4,66.4,57.6,74.6,62.0,42.4,61.4,72.0,62.5,5,11.2,10.8,70.5,2,70.6,1
45.4,69.9,36.4,94.5,52.8,79.6,56.0,63.3,62.2,4,4.2,9.5,43.6,4,65.0,1
41.9,30.4,30.3,55.4,48.2,14.6,47.3,57.2,40.7,1,-3.1,12.2,56.4,8,35.6,0
48.2,61.3,59.2,53.1,46.5,74.5,56.8,64.6,58.0,2,-0.0,11.5,72.7,5,63.3,1
57.0,39.7,38.6,54.4,43.2,31.6,39.2,36.3,42.5,5,8.7,8.6,73.6,8,40.8,0
44.2,83.6,79.7,59.1,65.5,82.8,61.7,45.6,65.3,8,20.2,10.3,52.9,3,71.1,1
75.5,80.4,86.5,64.6,72.3,64.9,75.0,83.3,75.3,1,-4.1,13.0,76.1,0,88.0,2
71.7,78.7,70.6,79.9,56.1,76.5,76.2,82.1,74.0,1,-0.5,15.0,75.5,1,81.5,2
62.8,69.2,66.4,74.9,74.3,65.3,84.6,81.9,72.4,4,5.2,10.2,76.3,0,81.3,2
15.3,15.0,37.0,33.1,21.0,10.3,20.0,15.0,20.8,3,4.4,9.5,71.8,8,15.6,0
77.1,78.3,77.9,67.7,82.0,69.8,81.2,78.2,76.5,1,-3.8,13.4,84.7,0,88.2,2
53.7,43.3,30.8,35.4,39.8,34.7,53.4,49.6,42.6,3,0.9,8.8,73.5,8,44.4,0
40.2,69.8,53.8,62.4,65.9,62.8,61.7,74.8,61.4,13,18.8,6.9,68.4,2,67.0,1
57.2,63.0,40.7,63.5,66.7,61.6,78.9,73.9,63.2,4,5.6,10.3,65.7,2,71.4,1
55.2,69.1,55.9,79.2,75.5,64.5,94.0,68.3,70.2,3,1.0,10.2,61.8,2,73.7,1
19.2,35.2,15.0,31.5,38.4,14.8,32.6,21.2,26.0,7,18.8,8.9,71.6,8,26.3,0
75.7,64.4,74.9,67.1,73.8,45.9,86.2,69.8,69.7,1,-0.4,15.0,65.1,1,79.8,2
59.3,40.9,67.0,32.2,43.7,47.7,58.1,57.3,50.8,2,2.5,12.7,65.4,7,49.2,0
70.3,62.9,46.2,69.6,53.6,53.9,67.0,67.1,61.3,3,3.4,10.8,73.2,3,68.2,1
53.4,58.8,35.9,52.0,39.0,26.6,53.7,27.7,43.4,3,6.0,11.4,62.1,8,45.1,0
78.7,64.3,81.0,40.4,85.0,70.8,82.5,73.7,72.0,9,27.3,10.7,56.7,1,83.9,2
61.1,76.1,71.4,82.8,86.0,78.1,89.7,59.8,75.6,2,1.9,13.6,67.2,1,83.1,2
70.1,62.8,55.6,48.2,53.2,49.0,52.3,55.9,55.9,1,-0.6,15.0,78.0,6,58.3,0
51.1,65.1,62.7,64.7,48.4,48.1,48.7,40.1,53.6,9,28.2,10.1,72.1,5,60.5,1
82.9,73.7,61.1,68.7,62.8,45.0,76.0,52.8,65.4,1,-5.0,12.1,62.5,2,76.4,1
18.6,41.6,28.1,27.2,37.0,13.6,20.7,57.8,30.6,2,-2.3,9.0,56.9,8,23.5,0
67.1,76.5,63.1,92.1,88.6,67.9,77.5,53.1,73.2,3,2.8,11.1,60.9,1,83.9,2
86.0,83.1,55.0,94.4,75.0,54.9,83.6,66.6,74.8,13,27.6,8.8,56.0,2,85.6,2
52.4,41.6,58.1,50.8,64.5,35.9,51.0,52.2,50.8,3,3.3,10.5,73.4,7,50.4,0
70.1,100.0,85.0,82.9,82.0,74.3,81.2,53.6,78.6,3,0.5,10.5,60.0,1,88.7,2
